,dth1,dth2
882,0.022099999999999998,0.0181
883,0.022099999999999998,0.0179
884,0.022099999999999998,0.0177
885,0.022099999999999998,0.0175
886,0.022099999999999998,0.017300000000000003
887,0.022099999999999998,0.0171
888,0.022099999999999998,0.016900000000000002
889,0.022099999999999998,0.0167
890,0.022099999999999998,0.0165
891,0.0219,0.018500000000000003
892,0.0219,0.0183
893,0.0219,0.0181
894,0.0219,0.0179
895,0.0219,0.0177
896,0.0219,0.0175
897,0.0219,0.017300000000000003
898,0.0219,0.0171
899,0.0219,0.016900000000000002
900,0.0219,0.0167
901,0.0219,0.0165
902,0.0217,0.018500000000000003
903,0.0217,0.0183
904,0.0217,0.0181
905,0.0217,0.0179
906,0.0217,0.0177
907,0.0217,0.0175
908,0.0217,0.017300000000000003
909,0.0217,0.0171
910,0.0217,0.016900000000000002
911,0.0217,0.0167
912,0.0217,0.0165
913,0.0215,0.018500000000000003
914,0.0215,0.0183
915,0.0215,0.0181
916,0.0215,0.0179
917,0.0215,0.0177
918,0.0215,0.0175
919,0.0215,0.017300000000000003
920,0.0215,0.0171
921,0.0215,0.016900000000000002
922,0.0215,0.0167
923,0.0215,0.0165
924,0.0225,0.019500000000000003
925,0.0225,0.0193
926,0.0225,0.019100000000000002
927,0.0225,0.0189
928,0.0225,0.0187
929,0.0225,0.018500000000000003
930,0.0225,0.018300000000000004
931,0.0225,0.0181
932,0.0225,0.017900000000000003
933,0.0225,0.0177
934,0.0225,0.0175
935,0.0223,0.019500000000000003
936,0.0223,0.0193
937,0.0223,0.019100000000000002
938,0.0223,0.0189
939,0.0223,0.0187
940,0.0223,0.018500000000000003
941,0.0223,0.018300000000000004
942,0.0223,0.0181
943,0.0223,0.017900000000000003
944,0.0223,0.0177
945,0.0223,0.0175
946,0.022099999999999998,0.019500000000000003
947,0.022099999999999998,0.0193
948,0.022099999999999998,0.019100000000000002
949,0.022099999999999998,0.0189
950,0.022099999999999998,0.0187
951,0.022099999999999998,0.018500000000000003
952,0.022099999999999998,0.018300000000000004
953,0.022099999999999998,0.0181
954,0.022099999999999998,0.017900000000000003
955,0.022099999999999998,0.0177
956,0.022099999999999998,0.0175
957,0.0219,0.019500000000000003
958,0.0219,0.0193
959,0.0219,0.019100000000000002
960,0.0219,0.0189
961,0.0219,0.0187
962,0.0219,0.018500000000000003
963,0.0219,0.018300000000000004
964,0.0219,0.0181
965,0.0219,0.017900000000000003
966,0.0219,0.0177
967,0.0219,0.0175
968,0.0217,0.019500000000000003
969,0.0217,0.0193
970,0.0217,0.019100000000000002
971,0.0217,0.0189
972,0.0217,0.0187
973,0.0217,0.018500000000000003
974,0.0217,0.018300000000000004
975,0.0217,0.0181
976,0.0217,0.017900000000000003
977,0.0217,0.0177
978,0.0217,0.0175
979,0.0215,0.019500000000000003
980,0.0215,0.0193
981,0.0215,0.019100000000000002
982,0.0215,0.0189
983,0.0215,0.0187
984,0.0215,0.018500000000000003
985,0.0215,0.018300000000000004
986,0.0215,0.0181
987,0.0215,0.017900000000000003
988,0.0215,0.0177
989,0.0215,0.0175
990,0.0235,0.015500000000000002
991,0.0235,0.015300000000000001
992,0.0235,0.015100000000000002
993,0.0235,0.014900000000000002
994,0.0235,0.014700000000000001
995,0.0235,0.014500000000000002
996,0.0235,0.014300000000000002
997,0.0235,0.014100000000000001
998,0.0235,0.013900000000000003
999,0.0235,0.0137
1000,0.0235,0.013500000000000002
1001,0.0233,0.015500000000000002
1002,0.0233,0.015300000000000001
1003,0.0233,0.015100000000000002
1004,0.0233,0.014900000000000002
1005,0.0233,0.014700000000000001
1006,0.0233,0.014500000000000002
1007,0.0233,0.014300000000000002
1008,0.0233,0.014100000000000001
1009,0.0233,0.013900000000000003
1010,0.0233,0.0137
1011,0.0233,0.013500000000000002
1012,0.0231,0.015500000000000002
1013,0.0231,0.015300000000000001
1014,0.0231,0.015100000000000002
1015,0.0231,0.014900000000000002
1016,0.0231,0.014700000000000001
1017,0.0231,0.014500000000000002
1018,0.0231,0.014300000000000002
1019,0.0231,0.014100000000000001
1020,0.0231,0.013900000000000003
1021,0.0231,0.0137
1022,0.0231,0.013500000000000002
1023,0.0229,0.015500000000000002
1024,0.0229,0.015300000000000001
1025,0.0229,0.015100000000000002
1026,0.0229,0.014900000000000002
1027,0.0229,0.014700000000000001
1028,0.0229,0.014500000000000002
1029,0.0229,0.014300000000000002
1030,0.0229,0.014100000000000001
1031,0.0229,0.013900000000000003
1032,0.0229,0.0137
1033,0.0229,0.013500000000000002
1034,0.0227,0.015500000000000002
1035,0.0227,0.015300000000000001
1036,0.0227,0.015100000000000002
1037,0.0227,0.014900000000000002
1038,0.0227,0.014700000000000001
1039,0.0227,0.014500000000000002
1040,0.0227,0.014300000000000002
1041,0.0227,0.014100000000000001
1042,0.0227,0.013900000000000003
1043,0.0227,0.0137
1044,0.0227,0.013500000000000002
1045,0.0225,0.015500000000000002
1046,0.0225,0.015300000000000001
1047,0.0225,0.015100000000000002
1048,0.0225,0.014900000000000002
1049,0.0225,0.014700000000000001
1050,0.0225,0.014500000000000002
1051,0.0225,0.014300000000000002
1052,0.0225,0.014100000000000001
1053,0.0225,0.013900000000000003
1054,0.0225,0.0137
1055,0.0225,0.013500000000000002
1056,0.0235,0.0165
1057,0.0235,0.016300000000000002
1058,0.0235,0.016100000000000003
1059,0.0235,0.015900000000000004
1060,0.0235,0.015700000000000002
1061,0.0235,0.015500000000000003
1062,0.0235,0.015300000000000003
1063,0.0235,0.015100000000000002
1064,0.0235,0.014900000000000004
1065,0.0235,0.014700000000000001
1066,0.0235,0.014500000000000002
1067,0.0233,0.0165
1068,0.0233,0.016300000000000002
1069,0.0233,0.016100000000000003
1070,0.0233,0.015900000000000004
1071,0.0233,0.015700000000000002
1072,0.0233,0.015500000000000003
1073,0.0233,0.015300000000000003
1074,0.0233,0.015100000000000002
1075,0.0233,0.014900000000000004
1076,0.0233,0.014700000000000001
1077,0.0233,0.014500000000000002
1078,0.0231,0.0165
1079,0.0231,0.016300000000000002
1080,0.0231,0.016100000000000003
1081,0.0231,0.015900000000000004
1082,0.0231,0.015700000000000002
1083,0.0231,0.015500000000000003
1084,0.0231,0.015300000000000003
1085,0.0231,0.015100000000000002
1086,0.0231,0.014900000000000004
1087,0.0231,0.014700000000000001
1088,0.0231,0.014500000000000002
1089,0.0229,0.0165
1090,0.0229,0.016300000000000002
1091,0.0229,0.016100000000000003
1092,0.0229,0.015900000000000004
1093,0.0229,0.015700000000000002
1094,0.0229,0.015500000000000003
1095,0.0229,0.015300000000000003
1096,0.0229,0.015100000000000002
1097,0.0229,0.014900000000000004
1098,0.0229,0.014700000000000001
1099,0.0229,0.014500000000000002
1100,0.0227,0.0165
1101,0.0227,0.016300000000000002
1102,0.0227,0.016100000000000003
1103,0.0227,0.015900000000000004
1104,0.0227,0.015700000000000002
1105,0.0227,0.015500000000000003
1106,0.0227,0.015300000000000003
1107,0.0227,0.015100000000000002
1108,0.0227,0.014900000000000004
1109,0.0227,0.014700000000000001
1110,0.0227,0.014500000000000002
1111,0.0225,0.0165
1112,0.0225,0.016300000000000002
1113,0.0225,0.016100000000000003
1114,0.0225,0.015900000000000004
1115,0.0225,0.015700000000000002
1116,0.0225,0.015500000000000003
1117,0.0225,0.015300000000000003
1118,0.0225,0.015100000000000002
1119,0.0225,0.014900000000000004
1120,0.0225,0.014700000000000001
1121,0.0225,0.014500000000000002
1122,0.0235,0.0175
1123,0.0235,0.0173
1124,0.0235,0.0171
1125,0.0235,0.0169
1126,0.0235,0.0167
1127,0.0235,0.0165
1128,0.0235,0.016300000000000002
1129,0.0235,0.0161
1130,0.0235,0.0159
1131,0.0235,0.0157
1132,0.0235,0.0155
1133,0.0233,0.0175
1134,0.0233,0.0173
1135,0.0233,0.0171
1136,0.0233,0.0169
1137,0.0233,0.0167
1138,0.0233,0.0165
1139,0.0233,0.016300000000000002
1140,0.0233,0.0161
1141,0.0233,0.0159
1142,0.0233,0.0157
1143,0.0233,0.0155
1144,0.0231,0.0175
1145,0.0231,0.0173
1146,0.0231,0.0171
1147,0.0231,0.0169
1148,0.0231,0.0167
1149,0.0231,0.0165
1150,0.0231,0.016300000000000002
1151,0.0231,0.0161
1152,0.0231,0.0159
1153,0.0231,0.0157
1154,0.0231,0.0155
1155,0.0229,0.0175
1156,0.0229,0.0173
1157,0.0229,0.0171
1158,0.0229,0.0169
1159,0.0229,0.0167
1160,0.0229,0.0165
1161,0.0229,0.016300000000000002
1162,0.0229,0.0161
1163,0.0229,0.0159
1164,0.0229,0.0157
1165,0.0229,0.0155
1166,0.0227,0.0175
1167,0.0227,0.0173
1168,0.0227,0.0171
1169,0.0227,0.0169
1170,0.0227,0.0167
1171,0.0227,0.0165
1172,0.0227,0.016300000000000002
1173,0.0227,0.0161
1174,0.0227,0.0159
1175,0.0227,0.0157
1176,0.0227,0.0155
1177,0.0225,0.0175
1178,0.0225,0.0173
1179,0.0225,0.0171
1180,0.0225,0.0169
1181,0.0225,0.0167
1182,0.0225,0.0165
1183,0.0225,0.016300000000000002
1184,0.0225,0.0161
1185,0.0225,0.0159
1186,0.0225,0.0157
1187,0.0225,0.0155
1188,0.0235,0.018500000000000003
1189,0.0235,0.0183
1190,0.0235,0.0181
1191,0.0235,0.0179
1192,0.0235,0.0177
1193,0.0235,0.0175
1194,0.0235,0.017300000000000003
1195,0.0235,0.0171
1196,0.0235,0.016900000000000002
1197,0.0235,0.0167
1198,0.0235,0.0165
1199,0.0233,0.018500000000000003
1200,0.0233,0.0183
1201,0.0233,0.0181
1202,0.0233,0.0179
1203,0.0233,0.0177
1204,0.0233,0.0175
1205,0.0233,0.017300000000000003
1206,0.0233,0.0171
1207,0.0233,0.016900000000000002
1208,0.0233,0.0167
1209,0.0233,0.0165
1210,0.0231,0.018500000000000003
1211,0.0231,0.0183
1212,0.0231,0.0181
1213,0.0231,0.0179
1214,0.0231,0.0177
1215,0.0231,0.0175
1216,0.0231,0.017300000000000003
1217,0.0231,0.0171
1218,0.0231,0.016900000000000002
1219,0.0231,0.0167
1220,0.0231,0.0165
1221,0.0229,0.018500000000000003
1222,0.0229,0.0183
1223,0.0229,0.0181
1224,0.0229,0.0179
1225,0.0229,0.0177
1226,0.0229,0.0175
1227,0.0229,0.017300000000000003
1228,0.0229,0.0171
1229,0.0229,0.016900000000000002
1230,0.0229,0.0167
1231,0.0229,0.0165
1232,0.0227,0.018500000000000003
1233,0.0227,0.0183
1234,0.0227,0.0181
1235,0.0227,0.0179
1236,0.0227,0.0177
1237,0.0227,0.0175
1238,0.0227,0.017300000000000003
1239,0.0227,0.0171
1240,0.0227,0.016900000000000002
1241,0.0227,0.0167
1242,0.0227,0.0165
1243,0.0225,0.018500000000000003
1244,0.0225,0.0183
1245,0.0225,0.0181
1246,0.0225,0.0179
1247,0.0225,0.0177
1248,0.0225,0.0175
1249,0.0225,0.017300000000000003
1250,0.0225,0.0171
1251,0.0225,0.016900000000000002
1252,0.0225,0.0167
1253,0.0225,0.0165
1254,0.0235,0.019500000000000003
1255,0.0235,0.0193
1256,0.0235,0.019100000000000002
1257,0.0235,0.0189
1258,0.0235,0.0187
1259,0.0235,0.018500000000000003
1260,0.0235,0.018300000000000004
1261,0.0235,0.0181
1262,0.0235,0.017900000000000003
1263,0.0235,0.0177
1264,0.0235,0.0175
1265,0.0233,0.019500000000000003
1266,0.0233,0.0193
1267,0.0233,0.019100000000000002
1268,0.0233,0.0189
1269,0.0233,0.0187
1270,0.0233,0.018500000000000003
1271,0.0233,0.018300000000000004
1272,0.0233,0.0181
1273,0.0233,0.017900000000000003
1274,0.0233,0.0177
1275,0.0233,0.0175
1276,0.0231,0.019500000000000003
1277,0.0231,0.0193
1278,0.0231,0.019100000000000002
1279,0.0231,0.0189
1280,0.0231,0.0187
1281,0.0231,0.018500000000000003
1282,0.0231,0.018300000000000004
1283,0.0231,0.0181
1284,0.0231,0.017900000000000003
1285,0.0231,0.0177
1286,0.0231,0.0175
1287,0.0229,0.019500000000000003
1288,0.0229,0.0193
1289,0.0229,0.019100000000000002
1290,0.0229,0.0189
1291,0.0229,0.0187
1292,0.0229,0.018500000000000003
1293,0.0229,0.018300000000000004
1294,0.0229,0.0181
1295,0.0229,0.017900000000000003
1296,0.0229,0.0177
1297,0.0229,0.0175
1298,0.0227,0.019500000000000003
1299,0.0227,0.0193
1300,0.0227,0.019100000000000002
1301,0.0227,0.0189
1302,0.0227,0.0187
1303,0.0227,0.018500000000000003
1304,0.0227,0.018300000000000004
1305,0.0227,0.0181
1306,0.0227,0.017900000000000003
1307,0.0227,0.0177
1308,0.0227,0.0175
1309,0.0225,0.019500000000000003
1310,0.0225,0.0193
1311,0.0225,0.019100000000000002
1312,0.0225,0.0189
1313,0.0225,0.0187
1314,0.0225,0.018500000000000003
1315,0.0225,0.018300000000000004
1316,0.0225,0.0181
1317,0.0225,0.017900000000000003
1318,0.0225,0.0177
1319,0.0225,0.0175
1320,0.0245,0.015500000000000002
1321,0.0245,0.015300000000000001
1322,0.0245,0.015100000000000002
1323,0.0245,0.014900000000000002
1324,0.0245,0.014700000000000001
1325,0.0245,0.014500000000000002
1326,0.0245,0.014300000000000002
1327,0.0245,0.014100000000000001
1328,0.0245,0.013900000000000003
1329,0.0245,0.0137
1330,0.0245,0.013500000000000002
1331,0.024300000000000002,0.015500000000000002
1332,0.024300000000000002,0.015300000000000001
1333,0.024300000000000002,0.015100000000000002
1334,0.024300000000000002,0.014900000000000002
1335,0.024300000000000002,0.014700000000000001
1336,0.024300000000000002,0.014500000000000002
1337,0.024300000000000002,0.014300000000000002
1338,0.024300000000000002,0.014100000000000001
1339,0.024300000000000002,0.013900000000000003
1340,0.024300000000000002,0.0137
1341,0.024300000000000002,0.013500000000000002
1342,0.0241,0.015500000000000002
1343,0.0241,0.015300000000000001
1344,0.0241,0.015100000000000002
1345,0.0241,0.014900000000000002
1346,0.0241,0.014700000000000001
1347,0.0241,0.014500000000000002
1348,0.0241,0.014300000000000002
1349,0.0241,0.014100000000000001
1350,0.0241,0.013900000000000003
1351,0.0241,0.0137
1352,0.0241,0.013500000000000002
1353,0.0239,0.015500000000000002
1354,0.0239,0.015300000000000001
1355,0.0239,0.015100000000000002
1356,0.0239,0.014900000000000002
1357,0.0239,0.014700000000000001
1358,0.0239,0.014500000000000002
1359,0.0239,0.014300000000000002
1360,0.0239,0.014100000000000001
1361,0.0239,0.013900000000000003
1362,0.0239,0.0137
1363,0.0239,0.013500000000000002
1364,0.023700000000000002,0.015500000000000002
1365,0.023700000000000002,0.015300000000000001
1366,0.023700000000000002,0.015100000000000002
1367,0.023700000000000002,0.014900000000000002
1368,0.023700000000000002,0.014700000000000001
1369,0.023700000000000002,0.014500000000000002
1370,0.023700000000000002,0.014300000000000002
1371,0.023700000000000002,0.014100000000000001
1372,0.023700000000000002,0.013900000000000003
1373,0.023700000000000002,0.0137
1374,0.023700000000000002,0.013500000000000002
1375,0.0235,0.015500000000000002
1376,0.0235,0.015300000000000001
1377,0.0235,0.015100000000000002
1378,0.0235,0.014900000000000002
1379,0.0235,0.014700000000000001
1380,0.0235,0.014500000000000002
1381,0.0235,0.014300000000000002
1382,0.0235,0.014100000000000001
1383,0.0235,0.013900000000000003
1384,0.0235,0.0137
1385,0.0235,0.013500000000000002
1386,0.0245,0.0165
1387,0.0245,0.016300000000000002
1388,0.0245,0.016100000000000003
1389,0.0245,0.015900000000000004
1390,0.0245,0.015700000000000002
1391,0.0245,0.015500000000000003
1392,0.0245,0.015300000000000003
1393,0.0245,0.015100000000000002
1394,0.0245,0.014900000000000004
1395,0.0245,0.014700000000000001
1396,0.0245,0.014500000000000002
1397,0.024300000000000002,0.0165
1398,0.024300000000000002,0.016300000000000002
1399,0.024300000000000002,0.016100000000000003
1400,0.024300000000000002,0.015900000000000004
1401,0.024300000000000002,0.015700000000000002
1402,0.024300000000000002,0.015500000000000003
1403,0.024300000000000002,0.015300000000000003
1404,0.024300000000000002,0.015100000000000002
1405,0.024300000000000002,0.014900000000000004
1406,0.024300000000000002,0.014700000000000001
1407,0.024300000000000002,0.014500000000000002
1408,0.0241,0.0165
1409,0.0241,0.016300000000000002
1410,0.0241,0.016100000000000003
1411,0.0241,0.015900000000000004
1412,0.0241,0.015700000000000002
1413,0.0241,0.015500000000000003
1414,0.0241,0.015300000000000003
1415,0.0241,0.015100000000000002
1416,0.0241,0.014900000000000004
1417,0.0241,0.014700000000000001
1418,0.0241,0.014500000000000002
1419,0.0239,0.0165
1420,0.0239,0.016300000000000002
1421,0.0239,0.016100000000000003
1422,0.0239,0.015900000000000004
1423,0.0239,0.015700000000000002
1424,0.0239,0.015500000000000003
1425,0.0239,0.015300000000000003
1426,0.0239,0.015100000000000002
1427,0.0239,0.014900000000000004
1428,0.0239,0.014700000000000001
1429,0.0239,0.014500000000000002
1430,0.023700000000000002,0.0165
1431,0.023700000000000002,0.016300000000000002
1432,0.023700000000000002,0.016100000000000003
1433,0.023700000000000002,0.015900000000000004
1434,0.023700000000000002,0.015700000000000002
1435,0.023700000000000002,0.015500000000000003
1436,0.023700000000000002,0.015300000000000003
1437,0.023700000000000002,0.015100000000000002
1438,0.023700000000000002,0.014900000000000004
1439,0.023700000000000002,0.014700000000000001
1440,0.023700000000000002,0.014500000000000002
1441,0.0235,0.0165
1442,0.0235,0.016300000000000002
1443,0.0235,0.016100000000000003
1444,0.0235,0.015900000000000004
1445,0.0235,0.015700000000000002
1446,0.0235,0.015500000000000003
1447,0.0235,0.015300000000000003
1448,0.0235,0.015100000000000002
1449,0.0235,0.014900000000000004
1450,0.0235,0.014700000000000001
1451,0.0235,0.014500000000000002
1452,0.0245,0.0175
1453,0.0245,0.0173
1454,0.0245,0.0171
1455,0.0245,0.0169
1456,0.0245,0.0167
1457,0.0245,0.0165
1458,0.0245,0.016300000000000002
1459,0.0245,0.0161
1460,0.0245,0.0159
1461,0.0245,0.0157
1462,0.0245,0.0155
1463,0.024300000000000002,0.0175
1464,0.024300000000000002,0.0173
1465,0.024300000000000002,0.0171
1466,0.024300000000000002,0.0169
1467,0.024300000000000002,0.0167
1468,0.024300000000000002,0.0165
1469,0.024300000000000002,0.016300000000000002
1470,0.024300000000000002,0.0161
1471,0.024300000000000002,0.0159
1472,0.024300000000000002,0.0157
1473,0.024300000000000002,0.0155
1474,0.0241,0.0175
1475,0.0241,0.0173
1476,0.0241,0.0171
1477,0.0241,0.0169
1478,0.0241,0.0167
1479,0.0241,0.0165
1480,0.0241,0.016300000000000002
1481,0.0241,0.0161
1482,0.0241,0.0159
1483,0.0241,0.0157
1484,0.0241,0.0155
1485,0.0239,0.0175
1486,0.0239,0.0173
1487,0.0239,0.0171
1488,0.0239,0.0169
1489,0.0239,0.0167
1490,0.0239,0.0165
1491,0.0239,0.016300000000000002
1492,0.0239,0.0161
1493,0.0239,0.0159
1494,0.0239,0.0157
1495,0.0239,0.0155
1496,0.023700000000000002,0.0175
1497,0.023700000000000002,0.0173
1498,0.023700000000000002,0.0171
1499,0.023700000000000002,0.0169
1500,0.023700000000000002,0.0167
1501,0.023700000000000002,0.0165
1502,0.023700000000000002,0.016300000000000002
1503,0.023700000000000002,0.0161
1504,0.023700000000000002,0.0159
1505,0.023700000000000002,0.0157
1506,0.023700000000000002,0.0155
1507,0.0235,0.0175
1508,0.0235,0.0173
1509,0.0235,0.0171
1510,0.0235,0.0169
1511,0.0235,0.0167
1512,0.0235,0.0165
1513,0.0235,0.016300000000000002
1514,0.0235,0.0161
1515,0.0235,0.0159
1516,0.0235,0.0157
1517,0.0235,0.0155
1518,0.0245,0.018500000000000003
1519,0.0245,0.0183
1520,0.0245,0.0181
1521,0.0245,0.0179
1522,0.0245,0.0177
1523,0.0245,0.0175
1524,0.0245,0.017300000000000003
1525,0.0245,0.0171
1526,0.0245,0.016900000000000002
1527,0.0245,0.0167
1528,0.0245,0.0165
1529,0.024300000000000002,0.018500000000000003
1530,0.024300000000000002,0.0183
1531,0.024300000000000002,0.0181
1532,0.024300000000000002,0.0179
1533,0.024300000000000002,0.0177
1534,0.024300000000000002,0.0175
1535,0.024300000000000002,0.017300000000000003
1536,0.024300000000000002,0.0171
1537,0.024300000000000002,0.016900000000000002
1538,0.024300000000000002,0.0167
1539,0.024300000000000002,0.0165
1540,0.0241,0.018500000000000003
1541,0.0241,0.0183
1542,0.0241,0.0181
1543,0.0241,0.0179
1544,0.0241,0.0177
1545,0.0241,0.0175
1546,0.0241,0.017300000000000003
1547,0.0241,0.0171
1548,0.0241,0.016900000000000002
1549,0.0241,0.0167
1550,0.0241,0.0165
1551,0.0239,0.018500000000000003
1552,0.0239,0.0183
1553,0.0239,0.0181
1554,0.0239,0.0179
1555,0.0239,0.0177
1556,0.0239,0.0175
1557,0.0239,0.017300000000000003
1558,0.0239,0.0171
1559,0.0239,0.016900000000000002
1560,0.0239,0.0167
1561,0.0239,0.0165
1562,0.023700000000000002,0.018500000000000003
1563,0.023700000000000002,0.0183
1564,0.023700000000000002,0.0181
1565,0.023700000000000002,0.0179
1566,0.023700000000000002,0.0177
1567,0.023700000000000002,0.0175
1568,0.023700000000000002,0.017300000000000003
1569,0.023700000000000002,0.0171
1570,0.023700000000000002,0.016900000000000002
1571,0.023700000000000002,0.0167
1572,0.023700000000000002,0.0165
1573,0.0235,0.018500000000000003
1574,0.0235,0.0183
1575,0.0235,0.0181
1576,0.0235,0.0179
1577,0.0235,0.0177
1578,0.0235,0.0175
1579,0.0235,0.017300000000000003
1580,0.0235,0.0171
1581,0.0235,0.016900000000000002
1582,0.0235,0.0167
1583,0.0235,0.0165
1584,0.0245,0.019500000000000003
1585,0.0245,0.0193
1586,0.0245,0.019100000000000002
1587,0.0245,0.0189
1588,0.0245,0.0187
1589,0.0245,0.018500000000000003
1590,0.0245,0.018300000000000004
1591,0.0245,0.0181
1592,0.0245,0.017900000000000003
1593,0.0245,0.0177
1594,0.0245,0.0175
1595,0.024300000000000002,0.019500000000000003
1596,0.024300000000000002,0.0193
1597,0.024300000000000002,0.019100000000000002
1598,0.024300000000000002,0.0189
1599,0.024300000000000002,0.0187
1600,0.024300000000000002,0.018500000000000003
1601,0.024300000000000002,0.018300000000000004
1602,0.024300000000000002,0.0181
1603,0.024300000000000002,0.017900000000000003
1604,0.024300000000000002,0.0177
1605,0.024300000000000002,0.0175
1606,0.0241,0.019500000000000003
1607,0.0241,0.0193
1608,0.0241,0.019100000000000002
1609,0.0241,0.0189
1610,0.0241,0.0187
1611,0.0241,0.018500000000000003
1612,0.0241,0.018300000000000004
1613,0.0241,0.0181
1614,0.0241,0.017900000000000003
1615,0.0241,0.0177
1616,0.0241,0.0175
1617,0.0239,0.019500000000000003
1618,0.0239,0.0193
1619,0.0239,0.019100000000000002
1620,0.0239,0.0189
1621,0.0239,0.0187
1622,0.0239,0.018500000000000003
1623,0.0239,0.018300000000000004
1624,0.0239,0.0181
1625,0.0239,0.017900000000000003
1626,0.0239,0.0177
1627,0.0239,0.0175
1628,0.023700000000000002,0.019500000000000003
1629,0.023700000000000002,0.0193
1630,0.023700000000000002,0.019100000000000002
1631,0.023700000000000002,0.0189
1632,0.023700000000000002,0.0187
1633,0.023700000000000002,0.018500000000000003
1634,0.023700000000000002,0.018300000000000004
1635,0.023700000000000002,0.0181
1636,0.023700000000000002,0.017900000000000003
1637,0.023700000000000002,0.0177
1638,0.023700000000000002,0.0175
1639,0.0235,0.019500000000000003
1640,0.0235,0.0193
1641,0.0235,0.019100000000000002
1642,0.0235,0.0189
1643,0.0235,0.0187
1644,0.0235,0.018500000000000003
1645,0.0235,0.018300000000000004
1646,0.0235,0.0181
1647,0.0235,0.017900000000000003
1648,0.0235,0.0177
1649,0.0235,0.0175
