"","DIP_Rate","Cell_Line"
"2354",0.00103419639153434,"PC9-DS7"
"2355",-0.00307235200759491,"PC9-DS7"
"2356",-0.000870316701949356,"PC9-DS7"
"2357",0.00214069313379443,"PC9-DS7"
"2358",0.00162714613957545,"PC9-DS7"
"2359",0.0005074325272839,"PC9-DS7"
"2360",0.00732257638697208,"PC9-DS7"
"2361",0.00308639587229321,"PC9-DS7"
"2362",0.00674027861452276,"PC9-DS7"
"2363",0.00319792284477256,"PC9-DS7"
"2364",0.0001875845945004,"PC9-DS7"
"2365",-0.00262508886595253,"PC9-DS7"
"2366",0.000622591990267177,"PC9-DS7"
"2367",-0.00218245760139961,"PC9-DS7"
"2368",0.00507847976831152,"PC9-DS7"
"2369",0.00134408591213474,"PC9-DS7"
"2370",0.00395966911806965,"PC9-DS7"
"2371",0.00345526733412832,"PC9-DS7"
"2372",0.00223413209569075,"PC9-DS7"
"2373",0.000209942904856425,"PC9-DS7"
"2374",-0.0101676707084767,"PC9-DS7"
"2375",-0.00132996288742354,"PC9-DS7"
"2376",NA,"PC9-DS7"
"2377",0.00134103163351501,"PC9-DS7"
"2378",0.00242325225749937,"PC9-DS7"
"2379",0.00316660452836221,"PC9-DS7"
"2380",0.00582500403383122,"PC9-DS7"
"2381",0.00337602078495894,"PC9-DS7"
"2382",0.00244162042386336,"PC9-DS7"
"2383",0.00504137603025382,"PC9-DS7"
"2384",-0.00330463608590225,"PC9-DS7"
"2385",4.76238030905004e-05,"PC9-DS7"
"2386",0.00280772892942237,"PC9-DS7"
"2387",0.00330931632333055,"PC9-DS7"
"2388",0.00292341171737886,"PC9-DS7"
"2389",-0.00307960306793813,"PC9-DS7"
"2390",0.00291452036806811,"PC9-DS7"
"2391",0.00299427495206124,"PC9-DS7"
"2392",-0.000688425465380885,"PC9-DS7"
"2393",0.00367960276643347,"PC9-DS7"
"2394",0.0049931358668205,"PC9-DS7"
"2395",0.00180097040197264,"PC9-DS7"
"2396",0.00137015954909857,"PC9-DS7"
"2397",0.00157987657787369,"PC9-DS7"
"2398",-0.000881521996934487,"PC9-DS7"
"2399",0.00809117041043577,"PC9-DS7"
"2400",0.00204297077312314,"PC9-DS7"
"2401",-0.000975365045485435,"PC9-DS7"
"2402",0.00471973203631434,"PC9-DS7"
"2403",0.00314712277078813,"PC9-DS7"
"2404",-0.00131441776588653,"PC9-DS7"
"2405",0.000960813546156332,"PC9-DS7"
"2406",0.00269398810102828,"PC9-DS7"
"2407",0.00583377883839443,"PC9-DS7"
"2408",0.00213916484574813,"PC9-DS7"
"2409",0.000712389515645081,"PC9-DS7"
"2410",0.00354629794818363,"PC9-DS7"
"2411",0.00384319227351402,"PC9-DS7"
"2412",0.00155016382299776,"PC9-DS7"
"2413",0.0020766671073716,"PC9-DS7"
"2414",0.00107285470704385,"PC9-DS7"
"2415",-0.000171695853114447,"PC9-DS7"
"2416",0.00186400931725641,"PC9-DS7"
"2417",0.00723941328449128,"PC9-DS7"
"2418",-0.000913473960711944,"PC9-DS7"
"2419",0.00441177291830101,"PC9-DS7"
"2420",0.00203518583034772,"PC9-DS7"
"2421",0.00566707631369592,"PC9-DS7"
"2422",0.000285198663297187,"PC9-DS7"
"2423",-0.000861222141710141,"PC9-DS7"
"2424",0.00426768620834621,"PC9-DS7"
"2425",0.00189640745034736,"PC9-DS7"
"2426",0.00589799421158037,"PC9-DS7"
"2427",0.00255310203119353,"PC9-DS7"
"2428",0.00118671187261271,"PC9-DS7"
"2429",0.00551153505335114,"PC9-DS7"
"2430",-0.00456391443581921,"PC9-DS7"
"2431",0.00374647105396261,"PC9-DS7"
"2432",0.00374953431004446,"PC9-DS7"
"2433",-0.000554538051908178,"PC9-DS7"
"2434",0.00643710066299724,"PC9-DS7"
"2435",-0.000502182808917394,"PC9-DS7"
"2436",0.00336756878973112,"PC9-DS7"
"2437",0.00303479479445556,"PC9-DS7"
"2438",-0.00185256774573349,"PC9-DS7"
"2439",0.00419488106390303,"PC9-DS7"
"2440",0.00348773638233994,"PC9-DS7"
"2441",-0.000539106000832586,"PC9-DS7"
"2442",0.00595035877674753,"PC9-DS7"
"2443",0.00048528982900998,"PC9-DS7"
"2444",0.00552146328886948,"PC9-DS7"
"2445",-0.000870564266465267,"PC9-DS7"
"2446",0.00498086728179157,"PC9-DS7"
"2447",0.00407405001611288,"PC9-DS7"
"2448",0.00153397408074906,"PC9-DS7"
"2449",0.00499702648960119,"PC9-DS7"
"2450",0.00649080019563265,"PC9-DS7"
"2451",0.00558395209540932,"PC9-DS7"
"2452",0.00405169982167295,"PC9-DS7"
"2453",0.00680986832703737,"PC9-DS7"
"2454",0.00425245376055124,"PC9-DS7"
"2455",0.0021830853998884,"PC9-DS7"
"2456",0.00200115022212711,"PC9-DS7"
"2457",0.00507296881920269,"PC9-DS7"
"2458",-0.00321895986493798,"PC9-DS7"
"2459",0.0014323208431897,"PC9-DS7"
"2460",0.00169884884555665,"PC9-DS7"
"2461",-0.00122949642217477,"PC9-DS7"
"2462",0.000554813266912131,"PC9-DS7"
"2463",0.00192040458681525,"PC9-DS7"
"2464",0.00190467361100554,"PC9-DS7"
"2465",0.00339987739974005,"PC9-DS7"
"2466",-0.00386938564575436,"PC9-DS7"
"2467",0.00496966469767407,"PC9-DS7"
"2468",0.00480452057668555,"PC9-DS7"
"2469",-0.000149110396082354,"PC9-DS7"
"2470",0.00465663911198431,"PC9-DS7"
"2471",0.00283176754231854,"PC9-DS7"
"2472",0.00293759429135681,"PC9-DS7"
"2473",0.00104701796758815,"PC9-DS7"
"2474",0.0030461277871959,"PC9-DS7"
"2475",0.00196558913624722,"PC9-DS7"
"2476",0.00566146322080279,"PC9-DS7"
"2477",-0.000872832109732697,"PC9-DS7"
"2478",0.00410319966612317,"PC9-DS7"
"2479",-0.000935465416399664,"PC9-DS7"
"2480",0.00297972446780056,"PC9-DS7"
"2481",0.0024636233596133,"PC9-DS7"
"2482",0.00231374113221721,"PC9-DS7"
"2483",0.00251730225440044,"PC9-DS7"
"2484",0.00225340221839845,"PC9-DS7"
"2485",-0.00106002820617194,"PC9-DS7"
"2486",0.00438452038007657,"PC9-DS7"
"2487",0.00323062824554974,"PC9-DS7"
"2488",0.00304127136173415,"PC9-DS7"
"2489",0.00247983942923654,"PC9-DS7"
"2490",0.00204701172888437,"PC9-DS7"
"2491",0.00249724213639583,"PC9-DS7"
"2492",0.00607666780623497,"PC9-DS7"
"2493",0.00195446177249879,"PC9-DS7"
"2494",0.00305925641322298,"PC9-DS7"
"2495",0.00108088599533651,"PC9-DS7"
"2496",0.00220869672315694,"PC9-DS7"
"2497",-0.00335522558879563,"PC9-DS7"
"2498",0.00142698913312888,"PC9-DS7"
"2499",0.00261875199370052,"PC9-DS7"
"2500",0.00251659359334815,"PC9-DS7"
"2501",0.00528800068477631,"PC9-DS7"
"2502",0.000838059749253479,"PC9-DS7"
"2503",0.0032794875114494,"PC9-DS7"
"2504",0.00372446697489295,"PC9-DS7"
"2505",0.00259359338531154,"PC9-DS7"
"2506",0.00273410107044873,"PC9-DS7"
"2507",0.00416517396962448,"PC9-DS7"
"2508",0.0057091960184179,"PC9-DS7"
"2509",0.00265313467310017,"PC9-DS7"
"2510",0.00102484913710098,"PC9-DS7"
"2511",0.0019066806054662,"PC9-DS7"
"2512",0.00383247640844979,"PC9-DS7"
"2513",0.0025220689541148,"PC9-DS7"
"2514",0.00351103701870215,"PC9-DS7"
"2515",0.00470930923629067,"PC9-DS7"
"2516",0.000338478878983741,"PC9-DS7"
"2517",0.00120604779066715,"PC9-DS7"
"2518",0.00594947453052421,"PC9-DS7"
"2519",0.00330475599556141,"PC9-DS7"
"2520",0.00485095422621474,"PC9-DS7"
"2521",0.00306962262282022,"PC9-DS7"
"2522",0.00234364799929367,"PC9-DS7"
"2523",0.00224544580494224,"PC9-DS7"
"2524",0.000447631858089611,"PC9-DS7"
"2525",0.00157747022242685,"PC9-DS7"
"2526",0.00291508865896086,"PC9-DS7"
"2527",0.00583491205553639,"PC9-DS7"
"2528",0.00675483745485413,"PC9-DS7"
"2529",0.00315469350944911,"PC9-DS7"
"2530",0.00317295270775672,"PC9-DS7"
"2531",0.00365353425810623,"PC9-DS7"
"2532",0.00546401716278593,"PC9-DS7"
"2533",0.00302964131276589,"PC9-DS6"
"2534",0.00336233928824576,"PC9-DS6"
"2535",-0.00135619097620242,"PC9-DS6"
"2536",0.00143829294592684,"PC9-DS6"
"2537",0.00047596600745043,"PC9-DS6"
"2538",0.00065226541745219,"PC9-DS6"
"2539",0.000659075857790152,"PC9-DS6"
"2540",-0.00440308814409295,"PC9-DS6"
"2541",-0.00114322464287889,"PC9-DS6"
"2542",0.0029439096889094,"PC9-DS6"
"2543",-0.000718162467475507,"PC9-DS6"
"2544",0.000995371329821674,"PC9-DS6"
"2545",0.000906252567534689,"PC9-DS6"
"2546",0.00147235606074275,"PC9-DS6"
"2547",-0.00025656281539321,"PC9-DS6"
"2548",0.00321175268900999,"PC9-DS6"
"2549",0.000304265811734665,"PC9-DS6"
"2550",0.00246710626603633,"PC9-DS6"
"2551",0.00576849411587455,"PC9-DS6"
"2552",0.00102650152170219,"PC9-DS6"
"2553",0.00488534460312035,"PC9-DS6"
"2554",0.00221513456053099,"PC9-DS6"
"2555",0.00344616406957586,"PC9-DS6"
"2556",-0.000347582900083334,"PC9-DS6"
"2557",0.000823147259538527,"PC9-DS6"
"2558",-0.00320886898909373,"PC9-DS6"
"2559",-0.00104274584434206,"PC9-DS6"
"2560",0.00293825835892998,"PC9-DS6"
"2561",0.00398891502672411,"PC9-DS6"
"2562",0.00242286755879519,"PC9-DS6"
"2563",0.0057478149631479,"PC9-DS6"
"2564",0.00275704356897324,"PC9-DS6"
"2565",0.00216357977442821,"PC9-DS6"
"2566",0.00199657026185988,"PC9-DS6"
"2567",-0.00132363278705463,"PC9-DS6"
"2568",0.000866069501093319,"PC9-DS6"
"2569",-0.00167288836772369,"PC9-DS6"
"2570",0.00136789539942528,"PC9-DS6"
"2571",-0.00095794928746794,"PC9-DS6"
"2572",-0.00160364273675333,"PC9-DS6"
"2573",-0.000457950413631901,"PC9-DS6"
"2574",-0.00234727165098375,"PC9-DS6"
"2575",0.00039257639023712,"PC9-DS6"
"2576",0.00500239367350227,"PC9-DS6"
"2577",0.000624263739234764,"PC9-DS6"
"2578",-0.00149741936845724,"PC9-DS6"
"2579",0.00190609034587145,"PC9-DS6"
"2580",0.00455911503569279,"PC9-DS6"
"2581",-0.000659996641572936,"PC9-DS6"
"2582",-0.00104894799267872,"PC9-DS6"
"2583",-0.00156380418942817,"PC9-DS6"
"2584",-0.00208204282456372,"PC9-DS6"
"2585",-0.00137991435428014,"PC9-DS6"
"2586",0.00247430473132191,"PC9-DS6"
"2587",-0.000767925307043027,"PC9-DS6"
"2588",-0.00100922568946956,"PC9-DS6"
"2589",-0.000694093991694421,"PC9-DS6"
"2590",1.00585891111747e-05,"PC9-DS6"
"2591",-4.42290278988121e-05,"PC9-DS6"
"2592",0.00141879032945916,"PC9-DS6"
"2593",0.00219382292667344,"PC9-DS6"
"2594",0.003253084548547,"PC9-DS6"
"2595",-0.000163369453029573,"PC9-DS6"
"2596",0.00171815595010592,"PC9-DS6"
"2597",-0.000130994307387305,"PC9-DS6"
"2598",0.000689025412929011,"PC9-DS6"
"2599",0.00167965379472522,"PC9-DS6"
"2600",0.00250360705027651,"PC9-DS6"
"2601",0.00884945532351604,"PC9-DS6"
"2602",-0.00352806997647869,"PC9-DS6"
"2603",0.000748341295680545,"PC9-DS6"
"2604",-0.00045998706226227,"PC9-DS6"
"2605",-0.00230551678892,"PC9-DS6"
"2606",0.00128303532650406,"PC9-DS6"
"2607",0.00798008732749937,"PC9-DS6"
"2608",0.00101912641914746,"PC9-DS6"
"2609",0.00402483152208306,"PC9-DS6"
"2610",0.000397565941592752,"PC9-DS6"
"2611",0.00256283644498287,"PC9-DS6"
"2612",0.0023401625880424,"PC9-DS6"
"2613",0.00377410251859335,"PC9-DS6"
"2614",0.00363730237480574,"PC9-DS6"
"2615",0.00801484317243626,"PC9-DS6"
"2616",0.00713430711925772,"PC9-DS6"
"2617",0.00083111859599651,"PC9-DS6"
"2618",-0.00731241721765354,"PC9-DS6"
"2619",0.00299863858526965,"PC9-DS6"
"2620",-0.000527454775908407,"PC9-DS6"
"2621",-0.00241551478447597,"PC9-DS6"
"2622",-0.00298706130919993,"PC9-DS6"
"2623",0.00509677245820434,"PC9-DS6"
"2624",0.000104806039716012,"PC9-DS6"
"2625",0.00334747079047743,"PC9-DS6"
"2626",0.00170821651362513,"PC9-DS6"
"2627",0.00827208142716856,"PC9-DS6"
"2628",-0.000722347655879212,"PC9-DS6"
"2629",-0.000719497816235647,"PC9-DS6"
"2630",-0.00261095807734293,"PC9-DS6"
"2631",-8.48210605564133e-05,"PC9-DS6"
"2632",0.00387765141995014,"PC9-DS6"
"2633",-4.32708628745887e-05,"PC9-DS6"
"2634",-0.0023949843903062,"PC9-DS6"
"2635",0.00196074212254244,"PC9-DS6"
"2636",0.00247106125818963,"PC9-DS6"
"2637",-0.00247895356482653,"PC9-DS6"
"2638",-0.0010667994651875,"PC9-DS6"
"2639",9.33859064190716e-05,"PC9-DS6"
"2640",0.00596226982650064,"PC9-DS6"
"2641",0.000930114097438054,"PC9-DS6"
"2642",0.00477520035226584,"PC9-DS6"
"2643",-0.00776285369801441,"PC9-DS6"
"2644",0.0023838964350235,"PC9-DS6"
"2645",0.00116619419740479,"PC9-DS6"
"2646",0.00458056033266567,"PC9-DS6"
"2647",0.00160160221189101,"PC9-DS6"
"2648",-0.000135560447256248,"PC9-DS6"
"2649",0.0028128956451976,"PC9-DS6"
"2650",0.00232464802215137,"PC9-DS6"
"2651",0.000947058944043116,"PC9-DS6"
"2652",0.00754131842199235,"PC9-DS6"
"2653",0.00484242329384584,"PC9-DS6"
"2654",0.00193094316629492,"PC9-DS6"
"2655",0.00174982712738349,"PC9-DS6"
"2656",0.000324077062373638,"PC9-DS6"
"2657",0.00363414588715616,"PC9-DS6"
"2658",0.00316950441731723,"PC9-DS6"
"2659",4.19507223364417e-05,"PC9-DS6"
"2660",0.00101573164710586,"PC9-DS6"
"2661",-0.00146741095204335,"PC9-DS6"
"2662",0.00710540613887285,"PC9-DS6"
"2663",0.000525481811826856,"PC9-DS6"
"2664",0.00597413855314189,"PC9-DS6"
"2665",-0.00165155643226782,"PC9-DS6"
"2666",0.00443072343110981,"PC9-DS6"
"2667",0.00652994281610994,"PC9-DS6"
"2668",-0.000398475683761759,"PC9-DS6"
"2669",-0.00764756755012768,"PC9-DS6"
"2670",0.0016325898778141,"PC9-DS6"
"2671",0.000712201952748777,"PC9-DS6"
"2672",0.0042245107841736,"PC9-DS6"
"2673",-0.000568491490672084,"PC9-DS6"
"2674",-0.0120485917097821,"PC9-DS6"
"2675",-0.00189547158035955,"PC9-DS6"
"2676",0.00322057722849273,"PC9-DS6"
"2677",-0.00024956696671259,"PC9-DS6"
"2678",0.00156225185223646,"PC9-DS6"
"2679",-0.000485211660175744,"PC9-DS6"
"2680",-0.000686514174629353,"PC9-DS6"
"2681",0.00050642769969426,"PC9-DS6"
"2682",-0.00185511332918743,"PC9-DS6"
"2683",0.0019025449244783,"PC9-DS6"
"2684",0.00271788490791222,"PC9-DS6"
"2685",-0.00368293244382223,"PC9-DS6"
"2686",0.00182126185864494,"PC9-DS6"
"2687",-0.000632716344600937,"PC9-DS6"
"2688",0.00103978510391143,"PC9-DS6"
"2689",0.00288107754158829,"PC9-DS6"
"2690",-0.000688561959304167,"PC9-DS6"
"2691",-0.000939571066817755,"PC9-DS6"
"2692",0.000960009609274851,"PC9-DS6"
"2693",0.000114197270298615,"PC9-DS6"
"2694",0.00371217208708248,"PC9-DS6"
"2695",-0.000877989278632186,"PC9-DS6"
"2696",-0.000294560096123578,"PC9-DS6"
"2697",-0.0019683660038211,"PC9-DS6"
"2698",-0.000436753813374905,"PC9-DS6"
"2699",-0.000428228520620057,"PC9-DS6"
"2700",-0.00655547170143013,"PC9-DS6"
"2701",-0.00133160307673124,"PC9-DS6"
"2702",9.91832465591006e-05,"PC9-DS6"
"2703",0.00141487427245726,"PC9-DS6"
"2704",0.00146004031688117,"PC9-DS6"
"2705",0.00203299836564198,"PC9-DS6"
"2706",0.000557875209487529,"PC9-DS6"
"2707",0.000507590452954144,"PC9-DS6"
"2708",0.00246132095880659,"PC9-DS6"
"2709",-0.00204422309322278,"PC9-DS6"
"2710",-4.55159508098746e-05,"PC9-DS6"
"2711",-0.00224381608265625,"PC9-DS6"
"2712",-0.0014894003935707,"PC9-DS6"
"2713",-0.000493907511397917,"PC9-DS6"
"2714",0.000893028892061673,"PC9-DS6"
"2715",-0.00626367060195207,"PC9-DS6"
"2716",-0.00361166993921805,"PC9-DS6"
"2717",-0.00297486813473193,"PC9-DS6"
"2718",-0.00275054903816801,"PC9-DS6"
"2719",-0.00578098016408922,"PC9-DS6"
"2720",-0.00498020972273324,"PC9-DS6"
"2721",-0.00381371670772968,"PC9-DS6"
"2722",-0.0013593833446193,"PC9-DS6"
"2723",0.0013671790366428,"PC9-DS6"
"2724",0.00155478225573918,"PC9-DS6"
"2725",-0.00128332668820421,"PC9-DS4"
"2726",0.00370008352853851,"PC9-DS4"
"2727",0.000980458609204108,"PC9-DS4"
"2728",-0.00190268620636494,"PC9-DS4"
"2729",0.00192390481083653,"PC9-DS4"
"2730",0.00353345164071726,"PC9-DS4"
"2731",0.00428321039758902,"PC9-DS4"
"2732",0.00659583568967561,"PC9-DS4"
"2733",0.0034201322456782,"PC9-DS4"
"2734",0.00208465647427234,"PC9-DS4"
"2735",0.00115075832878227,"PC9-DS4"
"2736",0.00415151532968001,"PC9-DS4"
"2737",0.0042703482230189,"PC9-DS4"
"2738",0.00833303199494941,"PC9-DS4"
"2739",9.99522281852562e-05,"PC9-DS4"
"2740",0.00829334437406041,"PC9-DS4"
"2741",0.00478357403794889,"PC9-DS4"
"2742",0.00427999066399481,"PC9-DS4"
"2743",0.00184116410867274,"PC9-DS4"
"2744",0.0117091526572383,"PC9-DS4"
"2745",0.000196279697628185,"PC9-DS4"
"2746",0.00559122678417106,"PC9-DS4"
"2747",0.00687557169915756,"PC9-DS4"
"2748",0.00559830550323116,"PC9-DS4"
"2749",0.0066646785419987,"PC9-DS4"
"2750",0.00547863733127573,"PC9-DS4"
"2751",0.00823134226921747,"PC9-DS4"
"2752",0.00508411931367673,"PC9-DS4"
"2753",0.00291526641404482,"PC9-DS4"
"2754",0.00470508557634775,"PC9-DS4"
"2755",0.00406321745642688,"PC9-DS4"
"2756",0.00444875768819482,"PC9-DS4"
"2757",0.00169875717742913,"PC9-DS4"
"2758",0.00137205008881581,"PC9-DS4"
"2759",0.00369314227086562,"PC9-DS4"
"2760",0.00578815633459211,"PC9-DS4"
"2761",0.00593673728452154,"PC9-DS4"
"2762",0.00656892174933362,"PC9-DS4"
"2763",0.00160419468044319,"PC9-DS4"
"2764",0.00539461675400109,"PC9-DS4"
"2765",0.00114359630530647,"PC9-DS4"
"2766",0.000698374690716296,"PC9-DS4"
"2767",0.00404936416705342,"PC9-DS4"
"2768",0.0013806282428266,"PC9-DS4"
"2769",0.0080559965164195,"PC9-DS4"
"2770",-6.61348504137546e-05,"PC9-DS4"
"2771",0.00416093199736601,"PC9-DS4"
"2772",-0.000353984670804437,"PC9-DS4"
"2773",0.00649393404155986,"PC9-DS4"
"2774",0.00626885670117243,"PC9-DS4"
"2775",0.00251024472221008,"PC9-DS4"
"2776",0.0029212520998373,"PC9-DS4"
"2777",0.00306034849148868,"PC9-DS4"
"2778",0.00993678691578953,"PC9-DS4"
"2779",0.00513445502916306,"PC9-DS4"
"2780",0.00521992012265233,"PC9-DS4"
"2781",0.00558772957185915,"PC9-DS4"
"2782",0.00422301445110214,"PC9-DS4"
"2783",0.00476528303415839,"PC9-DS4"
"2784",0.00249683634851832,"PC9-DS4"
"2785",0.00464453408295817,"PC9-DS4"
"2786",0.0053547413734359,"PC9-DS4"
"2787",0.00443467392629569,"PC9-DS4"
"2788",0.000485298775958897,"PC9-DS4"
"2789",0.00267744827098547,"PC9-DS4"
"2790",0.00304264122979894,"PC9-DS4"
"2791",0.00437787301541484,"PC9-DS4"
"2792",0.000834775591167516,"PC9-DS4"
"2793",0.00593601426896439,"PC9-DS4"
"2794",0.00292461723038713,"PC9-DS4"
"2795",0.00662237123856256,"PC9-DS4"
"2796",0.00802423502515705,"PC9-DS4"
"2797",0.00603997901628905,"PC9-DS4"
"2798",0.00191186030371368,"PC9-DS4"
"2799",0.00514243723505236,"PC9-DS4"
"2800",0.00369684792905198,"PC9-DS4"
"2801",0.00375062832360461,"PC9-DS4"
"2802",0.00292681794481391,"PC9-DS4"
"2803",0.00283333115802431,"PC9-DS4"
"2804",0.00512093337614734,"PC9-DS4"
"2805",0.00696778461390502,"PC9-DS4"
"2806",0.00905670260068405,"PC9-DS4"
"2807",0.00498109292101573,"PC9-DS4"
"2808",0.0103014839198424,"PC9-DS4"
"2809",0.00359239826645762,"PC9-DS4"
"2810",0.00494957809251256,"PC9-DS4"
"2811",0.00462408874030499,"PC9-DS4"
"2812",0.00845534199018032,"PC9-DS4"
"2813",0.00665898014903512,"PC9-DS4"
"2814",0.0052999441281842,"PC9-DS4"
"2815",0.00701013560317544,"PC9-DS4"
"2816",0.00584277395589523,"PC9-DS4"
"2817",0.00343327379400683,"PC9-DS4"
"2818",0.0015109608764739,"PC9-DS4"
"2819",0.00084198127967783,"PC9-DS4"
"2820",0.00658224697884556,"PC9-DS4"
"2821",-0.00270173543004605,"PC9-DS4"
"2822",0.0059281431220482,"PC9-DS4"
"2823",0.00226129473641062,"PC9-DS4"
"2824",0.00682619737548407,"PC9-DS4"
"2825",-0.00136646701917341,"PC9-DS4"
"2826",0.00766261691016931,"PC9-DS4"
"2827",0.0052288320105149,"PC9-DS4"
"2828",0.0057202644801663,"PC9-DS4"
"2829",0.00276922438646809,"PC9-DS4"
"2830",0.0048850072813593,"PC9-DS4"
"2831",0.00500666788915251,"PC9-DS4"
"2832",0.0112405488946296,"PC9-DS4"
"2833",0.00534866917269605,"PC9-DS4"
"2834",0.00559814062515353,"PC9-DS4"
"2835",0.00476045619753635,"PC9-DS4"
"2836",0.0074407500991508,"PC9-DS4"
"2837",0.000696347884824122,"PC9-DS4"
"2838",0.00306293391713782,"PC9-DS4"
"2839",0.0037940347542993,"PC9-DS4"
"2840",0.00483304883637284,"PC9-DS4"
"2841",0.0122070876206686,"PC9-DS4"
"2842",0.00235201101536299,"PC9-DS4"
"2843",0.00527686924974884,"PC9-DS4"
"2844",0.00639355661722331,"PC9-DS4"
"2845",0.00557339116504292,"PC9-DS4"
"2846",0.00349129707256596,"PC9-DS4"
"2847",0.00460096989687299,"PC9-DS4"
"2848",0.00644586495650833,"PC9-DS4"
"2849",0.00104773285175536,"PC9-DS4"
"2850",0.00555475342723226,"PC9-DS4"
"2851",0.00694021054446914,"PC9-DS4"
"2852",0.00914176893418169,"PC9-DS4"
"2853",0.00602324450514897,"PC9-DS4"
"2854",0.00363719087796266,"PC9-DS4"
"2855",0.00823194190231719,"PC9-DS4"
"2856",0.00596621249068833,"PC9-DS4"
"2857",0.00439679369848994,"PC9-DS4"
"2858",0.00552751309691923,"PC9-DS4"
"2859",0.00509853794999286,"PC9-DS4"
"2860",0.00128180682768502,"PC9-DS4"
"2861",0.00221444085313358,"PC9-DS4"
"2862",0.00936382324450421,"PC9-DS4"
"2863",0.00752007064212978,"PC9-DS4"
"2864",0.00694923352195893,"PC9-DS4"
"2865",0.0070632793529166,"PC9-DS4"
"2866",0.00573823360418005,"PC9-DS4"
"2867",0.00332973881021359,"PC9-DS4"
"2868",0.00194514587431334,"PC9-DS4"
"2869",0.0108133253283227,"PC9-DS4"
"2870",0.00731580467304343,"PC9-DS4"
"2871",0.00521424631602014,"PC9-DS4"
"2872",0.00299976371190832,"PC9-DS4"
"2873",0.00407360587939754,"PC9-DS4"
"2874",0.000510910572378633,"PC9-DS4"
"2875",-0.00232267055767081,"PC9-DS4"
"2876",0.00592684793378912,"PC9-DS4"
"2877",0.00350514353312744,"PC9-DS4"
"2878",0.00234252044801073,"PC9-DS4"
"2879",0.000207168833903195,"PC9-DS4"
"2880",0.0016603519569092,"PC9-DS4"
"2881",0.00233854693657139,"PC9-DS4"
"2882",0.00441398840123777,"PC9-DS4"
"2883",0.004745499684675,"PC9-DS4"
"2884",0.00270375999319587,"PC9-DS4"
"2885",-0.00075861173692577,"PC9-DS3"
"2886",-0.00203176059073305,"PC9-DS3"
"2887",0.000513253182235937,"PC9-DS3"
"2888",-0.00138395687906168,"PC9-DS3"
"2889",0.0017700334732707,"PC9-DS3"
"2890",-0.00131694091335506,"PC9-DS3"
"2891",-0.000720739416590949,"PC9-DS3"
"2892",-0.00188729111068077,"PC9-DS3"
"2893",-0.000203281955703534,"PC9-DS3"
"2894",0.00324612360152558,"PC9-DS3"
"2895",-0.00248097961527514,"PC9-DS3"
"2896",0.00442815158492818,"PC9-DS3"
"2897",-0.004197369555068,"PC9-DS3"
"2898",-0.00405447179569934,"PC9-DS3"
"2899",-0.00461021581344563,"PC9-DS3"
"2900",-0.00217557402912808,"PC9-DS3"
"2901",0.00312640621557709,"PC9-DS3"
"2902",-0.00286851930651107,"PC9-DS3"
"2903",-0.000818177087961835,"PC9-DS3"
"2904",0.00194089662209078,"PC9-DS3"
"2905",0.000424449011030623,"PC9-DS3"
"2906",-0.00266048505390388,"PC9-DS3"
"2907",-0.00308357740243516,"PC9-DS3"
"2908",-0.00206353598291425,"PC9-DS3"
"2909",-0.00158894440838178,"PC9-DS3"
"2910",0.00140619665593503,"PC9-DS3"
"2911",0.00127789706766478,"PC9-DS3"
"2912",-0.000142893001881059,"PC9-DS3"
"2913",-0.00204861029814654,"PC9-DS3"
"2914",-0.00383590792388599,"PC9-DS3"
"2915",-0.00234888694259932,"PC9-DS3"
"2916",-0.00212532561145743,"PC9-DS3"
"2917",-0.00159873781773335,"PC9-DS3"
"2918",-0.0090143278233474,"PC9-DS3"
"2919",0.00271331153433421,"PC9-DS3"
"2920",-0.00259166815121667,"PC9-DS3"
"2921",-0.00706087650848659,"PC9-DS3"
"2922",-0.000111036019488457,"PC9-DS3"
"2923",0.0012814085842182,"PC9-DS3"
"2924",-0.00307384796104473,"PC9-DS3"
"2925",-0.00162923716679023,"PC9-DS3"
"2926",0.00244869802572586,"PC9-DS3"
"2927",-0.00121124338454522,"PC9-DS3"
"2928",-0.00345865621360957,"PC9-DS3"
"2929",-0.00320857913778687,"PC9-DS3"
"2930",-0.000584488590267522,"PC9-DS3"
"2931",-0.00185046222195618,"PC9-DS3"
"2932",0.00339342456482516,"PC9-DS3"
"2933",-0.002719244139387,"PC9-DS3"
"2934",-0.0033076700899252,"PC9-DS3"
"2935",-0.00254487424574965,"PC9-DS3"
"2936",0.00574591790644764,"PC9-DS3"
"2937",0.000288052121218212,"PC9-DS3"
"2938",-0.00252181701503155,"PC9-DS3"
"2939",0.000555039573437452,"PC9-DS3"
"2940",0.00295771862107378,"PC9-DS3"
"2941",-0.00500731389315198,"PC9-DS3"
"2942",8.00771386342353e-05,"PC9-DS3"
"2943",-0.00061818474823502,"PC9-DS3"
"2944",-0.000638306855390544,"PC9-DS3"
"2945",-0.00163865866199401,"PC9-DS3"
"2946",0.00419111481860358,"PC9-DS3"
"2947",0.0015077635148619,"PC9-DS3"
"2948",-0.00537457259428946,"PC9-DS3"
"2949",0.00114314774988949,"PC9-DS3"
"2950",0.00279826803609417,"PC9-DS3"
"2951",0.00402097334049318,"PC9-DS3"
"2952",-0.0028622022904768,"PC9-DS3"
"2953",-0.00577122824798421,"PC9-DS3"
