,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
169,0.07277469789831587,PC9.DS8,0.0011,0.0063,0.031,0.033,0.0299,0.0267
170,0.04233788054269714,PC9.DS8,0.0011,0.0065,0.031,0.033,0.0299,0.026500000000000003
171,0.006773427206147359,PC9.DS8,0.0011,0.006699999999999999,0.031,0.033,0.0299,0.026300000000000004
172,0.058855272785393487,PC9.DS8,0.0011,0.0069,0.031,0.033,0.0299,0.0261
173,0.005870980766611053,PC9.DS8,0.0011,0.0070999999999999995,0.031,0.033,0.0299,0.025900000000000003
174,0.0005233847744721962,PC9.DS8,0.0011,0.0073,0.031,0.033,0.0299,0.0257
175,0.08569843294953675,PC9.DS8,0.0011,0.0075,0.031,0.033,0.0299,0.025500000000000002
176,0.0020759322353749677,PC9.DS8,0.0013,0.0055,0.031,0.033,0.0297,0.027500000000000004
177,0.0018709784902036636,PC9.DS8,0.0013,0.005699999999999999,0.031,0.033,0.0297,0.0273
178,0.00024584135112176237,PC9.DS8,0.0013,0.0059,0.031,0.033,0.0297,0.027100000000000003
179,0.017750632729032708,PC9.DS8,0.0013,0.0060999999999999995,0.031,0.033,0.0297,0.0269
180,0.062278190174131436,PC9.DS8,0.0013,0.0063,0.031,0.033,0.0297,0.0267
181,0.033832034565795574,PC9.DS8,0.0013,0.0065,0.031,0.033,0.0297,0.026500000000000003
182,0.03338628814930666,PC9.DS8,0.0013,0.006699999999999999,0.031,0.033,0.0297,0.026300000000000004
183,0.008321570263537512,PC9.DS8,0.0013,0.0069,0.031,0.033,0.0297,0.0261
184,0.031191012584127823,PC9.DS8,0.0013,0.0070999999999999995,0.031,0.033,0.0297,0.025900000000000003
185,0.01633984846476744,PC9.DS8,0.0013,0.0073,0.031,0.033,0.0297,0.0257
186,0.00695022878256299,PC9.DS8,0.0013,0.0075,0.031,0.033,0.0297,0.025500000000000002
