,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
112,0.01699907648307061,PC9.DS8,0.0013,0.0059,0.036,0.037,0.034699999999999995,0.0311
113,0.00029822973787669096,PC9.DS8,0.0013,0.0060999999999999995,0.036,0.037,0.034699999999999995,0.030899999999999997
114,0.00029707650094221416,PC9.DS8,0.0013,0.0063,0.036,0.037,0.034699999999999995,0.030699999999999998
115,0.17964217344400216,PC9.DS8,0.0013,0.0065,0.036,0.037,0.034699999999999995,0.0305
116,0.06916289183079534,PC9.DS8,0.0013,0.006699999999999999,0.036,0.037,0.034699999999999995,0.0303
117,0.040467888798797653,PC9.DS8,0.0013,0.0069,0.036,0.037,0.034699999999999995,0.0301
118,0.15898060778122894,PC9.DS8,0.0013,0.0070999999999999995,0.036,0.037,0.034699999999999995,0.0299
119,0.005791116894551529,PC9.DS8,0.0013,0.0073,0.036,0.037,0.034699999999999995,0.029699999999999997
120,0.006599230512792675,PC9.DS8,0.0013,0.0075,0.036,0.037,0.034699999999999995,0.0295
121,0.004534985430192519,PC9.DS8,0.0015,0.0055,0.036,0.037,0.034499999999999996,0.0315
122,0.007629390497007932,PC9.DS8,0.0015,0.005699999999999999,0.036,0.037,0.034499999999999996,0.0313
123,0.0017692782378655174,PC9.DS8,0.0015,0.0059,0.036,0.037,0.034499999999999996,0.0311
124,1.0618281986373031e-05,PC9.DS8,0.0015,0.0060999999999999995,0.036,0.037,0.034499999999999996,0.030899999999999997
125,0.004751359966476183,PC9.DS8,0.0015,0.0063,0.036,0.037,0.034499999999999996,0.030699999999999998
126,0.0006590279193833826,PC9.DS8,0.0015,0.0065,0.036,0.037,0.034499999999999996,0.0305
127,0.0005178820015295028,PC9.DS8,0.0015,0.006699999999999999,0.036,0.037,0.034499999999999996,0.0303
128,0.001137878735197869,PC9.DS8,0.0015,0.0069,0.036,0.037,0.034499999999999996,0.0301
129,0.005256452078121897,PC9.DS8,0.0015,0.0070999999999999995,0.036,0.037,0.034499999999999996,0.0299
130,0.00277140550211631,PC9.DS8,0.0015,0.0073,0.036,0.037,0.034499999999999996,0.029699999999999997
131,0.0007157640045563448,PC9.DS8,0.0015,0.0075,0.036,0.037,0.034499999999999996,0.0295
132,0.0010439144146192243,PC9.DS8,0.0005,0.0055,0.036,0.038,0.0355,0.0325
133,4.454478462187327e-05,PC9.DS8,0.0005,0.005699999999999999,0.036,0.038,0.0355,0.0323
134,0.00043376095177277176,PC9.DS8,0.0005,0.0059,0.036,0.038,0.0355,0.0321
135,0.0008043968996046981,PC9.DS8,0.0005,0.0060999999999999995,0.036,0.038,0.0355,0.0319
136,0.0014655426034289047,PC9.DS8,0.0005,0.0063,0.036,0.038,0.0355,0.0317
137,7.544481788042576e-05,PC9.DS8,0.0005,0.0065,0.036,0.038,0.0355,0.0315
138,0.00394935381646866,PC9.DS8,0.0005,0.006699999999999999,0.036,0.038,0.0355,0.0313
139,0.005512475985760589,PC9.DS8,0.0005,0.0069,0.036,0.038,0.0355,0.0311
140,2.762261039871791e-05,PC9.DS8,0.0005,0.0070999999999999995,0.036,0.038,0.0355,0.0309
141,0.00024581006152677755,PC9.DS8,0.0005,0.0073,0.036,0.038,0.0355,0.030699999999999998
142,2.5382365789078774e-05,PC9.DS8,0.0005,0.0075,0.036,0.038,0.0355,0.0305
143,0.0014785319366746176,PC9.DS8,0.0007,0.0055,0.036,0.038,0.0353,0.0325
144,0.010214118288399788,PC9.DS8,0.0007,0.005699999999999999,0.036,0.038,0.0353,0.0323
145,0.0006842982162206662,PC9.DS8,0.0007,0.0059,0.036,0.038,0.0353,0.0321
146,0.062278190174131436,PC9.DS8,0.0007,0.0060999999999999995,0.036,0.038,0.0353,0.0319
147,0.09011769493729346,PC9.DS8,0.0007,0.0063,0.036,0.038,0.0353,0.0317
148,1.1459266706638173e-06,PC9.DS8,0.0007,0.0065,0.036,0.038,0.0353,0.0315
149,0.0018932376722901802,PC9.DS8,0.0007,0.006699999999999999,0.036,0.038,0.0353,0.0313
150,0.010569427246667422,PC9.DS8,0.0007,0.0069,0.036,0.038,0.0353,0.0311
151,0.034101257970548575,PC9.DS8,0.0007,0.0070999999999999995,0.036,0.038,0.0353,0.0309
152,0.00222380128613948,PC9.DS8,0.0007,0.0073,0.036,0.038,0.0353,0.030699999999999998
153,0.06668169930472083,PC9.DS8,0.0007,0.0075,0.036,0.038,0.0353,0.0305
154,0.00018519806299082626,PC9.DS8,0.0009,0.0055,0.036,0.038,0.0351,0.0325
155,0.000375368952496573,PC9.DS8,0.0009,0.005699999999999999,0.036,0.038,0.0351,0.0323
156,0.0075858172137302235,PC9.DS8,0.0009,0.0059,0.036,0.038,0.0351,0.0321
157,0.01852961939888751,PC9.DS8,0.0009,0.0060999999999999995,0.036,0.038,0.0351,0.0319
158,0.0015221045587444518,PC9.DS8,0.0009,0.0063,0.036,0.038,0.0351,0.0317
